f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, class
1,1.792782,0,82.89681,65.68088,0.8378575,0.451593,-0.5982193,-0.6619649,0.1754412,-0.3452554,-0.9219648,-0.1008337,-0.2593021,-0.9605181,-0.3216606,-0.3393872,0.8839405,-0.4840167,-0.3345358,0.8085875,0,1,1,0,0,26.92951,66.19209,72.72099,17.47903,16.18933,6.900013,80.06764,8.086732,56.38774,R
1,1.802302,0,82.89681,65.67521,0.7097552,0.4263323,-0.6008099,-0.6762162,0.1575963,-0.3422937,-0.9262821,-0.1254367,-0.2527857,-0.9593566,-0.2962892,-0.2772107,0.9139841,-0.4100894,-0.3089668,0.8581179,0,1,1,0,0,27.40066,66.16802,72.71239,18.17051,17.05871,7.059044,82.82392,8.740292,55.9332,R
1,1.804759,0,82.89681,64.57113,0.7153863,0.4127762,-0.5990707,-0.6860977,0.1567632,-0.3433485,-0.926033,-0.1279798,-0.2661978,-0.9553847,-0.3377566,-0.2891437,0.8957211,-0.4465446,-0.3103223,0.8392246,0,1,1,0,0,27.73577,66.36353,72.56062,18.03379,17.00576,7.104359,82.03697,8.217306,54.81286,R
1,1.826813,0,82.89681,65.12072,0.6883431,0.4299303,-0.5977915,-0.676613,0.1528556,-0.371999,-0.915561,-0.1327872,-0.2827906,-0.9499459,-0.3053431,-0.2641455,0.9148731,-0.4123559,-0.2930974,0.8625872,0,1,1,0,0,27.57661,65.96117,72.40411,18.04209,17.00376,7.110763,82.54795,8.886768,55.2189,R
1,1.841745,0,82.89681,64.56079,0.6443404,0.4275085,-0.5966051,-0.6791899,0.1246658,-0.3851035,-0.9144145,-0.13496,-0.2938607,-0.9462726,-0.2956833,-0.2562815,0.9202669,-0.4147114,-0.283262,0.864741,0,1,1,0,0,27.84569,66.22086,72.15073,18.1389,17.08337,6.991114,82.46802,8.316744,54.84562,R
1,1.869841,0,82.89681,64.04449,0.5743437,0.4006783,-0.6368536,-0.6586915,0.1193694,-0.4336517,-0.893139,-0.1420526,-0.3349526,-0.9314654,-0.3089606,-0.1609152,0.9373631,-0.4182078,-0.1923214,0.8877582,0,1,1,0,0,27.64566,65.76839,71.74371,18.19153,17.28716,7.078751,83.08636,8.472375,54.75934,R
1,1.857528,0,82.89681,64.19404,0.6053331,0.3979037,-0.6317281,-0.6652761,0.1263323,-0.4182831,-0.8994884,-0.1580187,-0.3062025,-0.9387599,-0.3044861,-0.183757,0.9346238,-0.4113831,-0.2134894,0.8861073,0,1,1,0,0,27.54518,65.9286,71.9371,18.13679,17.31851,7.071305,83.01099,8.699314,54.79653,R
1,1.729625,0,82.89681,66.35983,0.880572,0.4029265,-0.6207247,-0.6725705,0.1581149,-0.3157696,-0.9355689,-0.1492682,-0.2705579,-0.9510612,-0.3130325,-0.3684638,0.8753543,-0.4526672,-0.3697534,0.811403,0,1,1,0,0,26.90086,66.29398,72.62108,18.56824,16.98936,7.097688,80.40115,7.49528,56.73397,R
1,1.700737,0,82.89681,67.31722,0.8781516,0.3831298,-0.5986407,-0.7034493,0.1573761,-0.249836,-0.9554134,-0.08935094,-0.2430701,-0.9658847,-0.3470163,-0.4060926,0.8453807,-0.4755746,-0.412677,0.7768697,0,1,1,0,0,27.56452,66.72936,73.06791,18.7231,17.15312,6.977878,80.33461,6.640369,56.41761,R
1,1.688696,0,82.89681,67.26709,0.9384285,0.4013599,-0.5944738,-0.6967863,0.1508312,-0.2380038,-0.9594812,-0.0723654,-0.2428179,-0.967369,-0.3562273,-0.4163663,0.8365054,-0.4756944,-0.4250381,0.7701022,0,1,1,0,0,27.19315,66.81488,73.13001,18.50079,17.01782,7.079896,79.42743,6.679114,57.05145,R
