@RELATION train

@ATTRIBUTE f1 REAL
@ATTRIBUTE f2 REAL
@ATTRIBUTE f3 REAL
@ATTRIBUTE f4 REAL
@ATTRIBUTE f5 REAL
@ATTRIBUTE f6 REAL
@ATTRIBUTE f7 REAL
@ATTRIBUTE f8 REAL
@ATTRIBUTE f9 REAL
@ATTRIBUTE f10 REAL
@ATTRIBUTE f11 REAL
@ATTRIBUTE f12 REAL
@ATTRIBUTE f13 REAL
@ATTRIBUTE f14 REAL
@ATTRIBUTE f15 REAL
@ATTRIBUTE f16 REAL
@ATTRIBUTE f17 REAL
@ATTRIBUTE f18 REAL
@ATTRIBUTE f19 REAL
@ATTRIBUTE f20 REAL
@ATTRIBUTE f21 REAL
@ATTRIBUTE f22 REAL
@ATTRIBUTE f23 REAL
@ATTRIBUTE f24 REAL
@ATTRIBUTE f25 REAL
@ATTRIBUTE f26 REAL
@ATTRIBUTE f27 REAL
@ATTRIBUTE f28 REAL
@ATTRIBUTE f29 REAL
@ATTRIBUTE f30 REAL
@ATTRIBUTE f31 REAL
@ATTRIBUTE f32 REAL
@ATTRIBUTE f33 REAL
@ATTRIBUTE f34 REAL
@ATTRIBUTE f35 REAL
@ATTRIBUTE class {A,B,C,D,E,F,I,L,R,U,V,W,X,Y}

@DATA
1,2.870032,0.1746471,82.67517,33.0533,0.02795224,-0.465632,-0.09141532,-0.8802443,-0.08756516,-0.1945559,0.9769751,-0.1443768,-0.05867118,0.9877818,-0.2976861,-0.01634405,0.9545239,-0.1007327,-0.7545534,-0.6484613,1,0,0,0,1,37.6327,17.98003,17.6238,17.94734,43.13046,51.72182,6.229412,7.325197,33.757,Y
1,2.871625,0.178615,82.67517,32.74389,0.03386442,-0.4664246,-0.09771212,-0.8791475,-0.0862482,-0.1935765,0.9772867,-0.1450984,-0.05922228,0.9876432,-0.298683,-0.01746732,0.9541925,-0.1047996,-0.7583091,-0.6434161,1,0,0,0,1,37.63657,17.96668,17.62059,17.94384,43.00582,51.51781,6.227947,7.274745,33.67974,Y
1,2.879034,0.1945205,82.67517,32.53234,0.0323806,-0.4691356,-0.1004775,-0.8773916,-0.0833251,-0.1832329,0.9795318,-0.1452296,-0.05264331,0.9879965,-0.299077,-0.01191426,0.9541546,-0.1142888,-0.766529,-0.6319584,1,0,0,0,1,37.67108,17.88833,17.57777,17.93108,42.70997,51.12668,6.224257,7.190467,33.71546,Y
1,2.878234,0.1963161,82.67517,32.72218,0.03205964,-0.4703042,-0.09757469,-0.8770936,-0.08003266,-0.1881548,0.9788731,-0.1433448,-0.05736637,0.9880088,-0.2968725,-0.01501844,0.9547991,-0.1226832,-0.7649859,-0.6322542,1,0,0,0,1,37.61694,17.90146,17.59663,17.91964,42.73384,51.1208,6.228087,7.161087,33.66447,Y
1,2.876291,0.1862995,82.67517,32.86596,0.02482678,-0.4723817,-0.09565475,-0.8761881,-0.07815459,-0.190581,0.9785554,-0.1451477,-0.06274001,0.9874188,-0.2992475,-0.02167596,0.9539294,-0.1193753,-0.7631174,-0.6351388,1,0,0,0,1,37.65933,17.89646,17.62894,17.93147,42.78643,51.15105,6.214295,7.090475,33.72259,Y
1,2.876638,0.186219,82.67517,32.66574,0.0294884,-0.4710163,-0.09744032,-0.8767263,-0.07726625,-0.1921628,0.9783166,-0.1474592,-0.06587569,0.9868719,-0.3009489,-0.02303729,0.9533619,-0.1208097,-0.7610483,-0.6373466,1,0,0,0,1,37.69764,17.84764,17.5876,17.89559,42.81684,51.14661,6.240165,7.03078,33.67471,Y
1,2.862234,0.1330076,82.67517,32.60704,0.06354702,-0.4405882,-0.1405412,-0.8866398,-0.1060143,-0.1518143,0.9827072,-0.1644135,-0.02606869,0.9860469,-0.3227206,0.003474418,0.9464878,-0.1318623,-0.7662824,-0.6288271,1,0,0,0,1,37.82965,17.87824,17.70585,18.27002,42.49216,51.18607,6.183385,7.279267,33.68546,Y
1,2.899014,0.2238515,82.67517,30.83381,0.09008069,-0.5092899,-0.08801268,-0.8560827,0.02588941,-0.1855147,0.9823004,-0.03126679,-0.06113921,0.9976394,-0.1854071,-0.01523833,0.9825436,-0.1964487,-0.7423602,-0.640554,1,0,0,0,1,35.43259,17.87597,17.75363,17.61712,44.11496,52.70344,5.983319,6.9878,32.21834,Y
1,2.868744,0.1397993,82.67517,31.58212,0.1368178,-0.4668894,-0.1998495,-0.8614374,-0.007581991,-0.1398099,0.9901494,-0.05487889,0.01181772,0.9984231,-0.2152697,0.03625399,0.9758814,-0.1047441,-0.7672039,-0.6327928,1,0,0,0,1,35.52532,18.23975,18.199,18.28762,43.76899,53.07118,5.878859,7.732224,32.13838,Y
1,2.874853,0.1691801,82.67517,32.72887,0.03430318,-0.4660535,-0.1249796,-0.8758849,-0.1008759,-0.1544766,0.9828331,-0.1234982,-0.02679982,0.9919829,-0.2802801,0.003148026,0.9599131,-0.07333723,-0.7866131,-0.6130755,1,0,0,0,1,37.21291,18.37251,18.07842,18.43716,42.69915,51.75137,6.102458,7.661222,33.87072,Y
1,2.799253,0,82.67517,35.8415,0,-0.4764806,-0.1487538,-0.8665094,-0.02876809,-0.1332509,0.9906647,-0.191459,-0.02880341,0.9810778,-0.3490588,-0.00647773,0.9370785,0.1372047,-0.7186375,-0.6817148,1,0,0,0,1,38.68185,17.40152,18.06933,18.6315,44.21972,53.49659,6.241564,6.273186,35.50206,Y
1,2.762123,0,82.67517,35.89278,0,-0.4627477,-0.1755718,-0.8689299,-0.001731298,-0.1293715,0.9915947,-0.2123698,-0.03624289,0.976517,-0.3701781,-0.01291975,0.928871,0.2000829,-0.6869353,-0.698632,1,0,0,0,1,38.85595,17.16825,18.37879,18.89601,44.71215,54.14262,6.226278,5.832727,35.73209,Y
1,2.784072,0,82.67517,35.95116,0,-0.4801405,-0.1619231,-0.8621172,0.01032379,-0.1994663,0.9798502,-0.1590671,-0.04089943,0.9864203,-0.3129863,5.512961E-05,0.9497576,0.07968812,-0.7180613,-0.6914029,1,0,0,0,1,37.80875,17.9316,18.34691,18.72193,44.70418,54.26688,6.280799,6.768604,34.35951,Y
1,2.853955,0.1338747,82.67517,34.80272,0.03072664,-0.495829,-0.1371222,-0.8575261,-0.0001257861,-0.2248731,0.9743881,-0.0857332,-0.02009758,0.9961154,-0.2419705,0.01418961,0.9701799,-0.049424,-0.7706094,-0.6353885,1,0,0,0,1,36.58574,18.3036,17.96132,18.12483,43.85019,52.86584,6.066049,7.941159,32.9168,Y
1,2.864728,0.1770741,82.67517,32.89235,0.04690994,-0.4930562,-0.1329037,-0.8597862,-0.04008031,-0.1736231,0.9839962,-0.09041453,-0.02140727,0.9956741,-0.2450139,0.01951964,0.969323,-0.09710272,-0.7823292,-0.6152496,1,0,0,0,1,36.5543,18.39654,18.12268,18.27983,43.22806,52.1917,6.106889,7.41438,33.17171,Y
1,2.86279,0.1868378,82.67517,33.54912,0.01766372,-0.4869111,-0.1878371,-0.8530151,-0.04294911,-0.1440497,0.988638,-0.1166514,0.01666101,0.9930332,-0.2728783,0.0449369,0.9609985,-0.02073979,-0.816139,-0.5774834,1,0,0,0,1,37.20042,18.38382,18.06882,18.47839,42.28389,51.23583,6.167552,7.426115,33.70033,Y
1,2.841984,0.1725457,82.67517,32.8253,0.0233165,-0.4846784,-0.2256031,-0.8450977,-0.07799994,-0.1375582,0.9874177,-0.1227748,0.05278368,0.9910299,-0.2830265,0.06061751,0.9571946,0.08151418,-0.8004632,-0.5938132,1,0,0,0,1,37.39565,18.85213,18.22034,18.75785,42.75416,52.04944,5.958898,7.995786,33.60247,Y
1,2.845085,0.1660049,82.67517,35.62673,0.002637578,-0.4824482,-0.1920816,-0.8546042,0.03327238,-0.196068,0.9800256,-0.08938177,0.01405506,0.9958983,-0.2459708,0.04201002,0.9683664,-0.006983947,-0.8027431,-0.5962842,1,0,0,0,1,36.6352,18.54733,18.24088,18.57654,43.03292,52.39656,6.102487,7.67511,33.67168,Y
