@RELATION train

@ATTRIBUTE f1 REAL
@ATTRIBUTE f2 REAL
@ATTRIBUTE f3 REAL
@ATTRIBUTE f4 REAL
@ATTRIBUTE f5 REAL
@ATTRIBUTE f6 REAL
@ATTRIBUTE f7 REAL
@ATTRIBUTE f8 REAL
@ATTRIBUTE f9 REAL
@ATTRIBUTE f10 REAL
@ATTRIBUTE f11 REAL
@ATTRIBUTE f12 REAL
@ATTRIBUTE f13 REAL
@ATTRIBUTE f14 REAL
@ATTRIBUTE f15 REAL
@ATTRIBUTE f16 REAL
@ATTRIBUTE f17 REAL
@ATTRIBUTE f18 REAL
@ATTRIBUTE f19 REAL
@ATTRIBUTE f20 REAL
@ATTRIBUTE f21 REAL
@ATTRIBUTE f22 REAL
@ATTRIBUTE f23 REAL
@ATTRIBUTE f24 REAL
@ATTRIBUTE f25 REAL
@ATTRIBUTE f26 REAL
@ATTRIBUTE f27 REAL
@ATTRIBUTE f28 REAL
@ATTRIBUTE f29 REAL
@ATTRIBUTE f30 REAL
@ATTRIBUTE f31 REAL
@ATTRIBUTE f32 REAL
@ATTRIBUTE f33 REAL
@ATTRIBUTE f34 REAL
@ATTRIBUTE f35 REAL
@ATTRIBUTE class {A,B,R,U,V,W}

@DATA
1,1.250369,0.1103738,86.4614,46.23757,0.3932904,0.1577208,-0.9869779,-0.03160321,-0.005130387,-0.8237852,0.5668789,0.03773772,-0.9071618,0.4190862,0.1669112,-0.9104111,0.3785398,0.2588056,-0.8868446,0.3827875,1,0,1,1,1,35.94358,41.20483,44.13916,42.47478,40.06047,16.39271,14.40476,10.18062,18.19979,A
0.9278318,2.606672,1,86.4614,40.06258,0.5228285,-0.2088038,0.05191071,-0.9765789,0.6370175,0.7707586,-0.01182431,0.4957225,0.8677874,-0.03470309,0.395795,0.9143988,-0.08497758,0.2361725,0.9425706,-0.2361846,1,0,0,0,0,44.03215,39.30748,40.36167,35.23753,28.90219,9.980409,9.283475,4.6333,17.55038,A
1,2.636799,1,86.4614,32.16497,0.6929734,-0.1613863,-0.001144219,-0.9868906,0.6007685,0.7981381,0.04530786,0.458622,0.8886314,0.0003015253,0.3524137,0.9323671,-0.08059815,0.1913641,0.9555502,-0.2242846,1,0,0,0,0,44.1339,37.43344,38.96579,35.13227,29.32701,9.352096,8.278602,4.72617,15.83951,A
1,2.654108,1,86.4614,27.62592,0.7998992,-0.1546971,-0.05049168,-0.9866709,0.5611215,0.8273891,0.02387291,0.422161,0.9059518,-0.03211688,0.3120559,0.942784,-0.1173858,0.1424616,0.9479739,-0.2846933,1,0,0,0,0,44.13478,37.11682,39.28952,35.64028,30.1811,8.972091,8.05556,5.00436,14.61328,A
1,2.704865,1,86.4614,18.35223,0.9301705,-0.03581139,-0.04787568,-0.9982111,0.5168666,0.8400416,0.1648611,0.3876415,0.9134172,0.1241094,0.2638163,0.9634612,0.04629808,0.09020546,0.9909816,-0.09908866,0,0,0,0,0,43.51464,34.18033,36.00793,32.32768,27.38694,8.17774,7.587102,4.781321,15.63431,A
1,2.589888,1,86.4614,23.9789,0.9223493,-0.1502369,-0.0391555,-0.9878743,0.4876323,0.8709899,-0.05992825,0.3322706,0.9399304,-0.07827494,0.2208969,0.9634316,-0.1516708,0.0405012,0.952701,-0.3011983,0,0,0,0,0,43.64145,38.59838,40.72285,37.18737,31.59122,8.967118,8.041855,4.914768,12.04109,A
1,2.660203,1,86.4614,20.53381,0.9386235,-0.1445309,-0.06932967,-0.9870685,0.4480269,0.8938409,0.01789586,0.3023022,0.9531886,0.006701334,0.1758056,0.9811752,-0.07992182,-0.008148296,0.9748404,-0.222755,0,0,0,0,0,43.29035,36.52605,38.18794,35.24774,30.3201,8.323765,7.443233,4.751538,13.2529,A
1,2.681095,1,86.4614,27.45659,0.7738796,-0.1880816,-0.04335613,-0.981196,0.4588907,0.8866178,0.05769052,0.3180426,0.9479385,0.01616945,0.1904979,0.9803467,-0.05129223,0.01047922,0.9796885,-0.2002512,0,0,0,0,0,44.35986,36.11764,37.85788,34.21177,29.41245,8.175329,7.688815,4.706391,15.84595,A
1,2.732635,1,86.4614,25.7824,0.7914958,-0.155026,-0.06742977,-0.9856065,0.4729582,0.876972,0.08503339,0.3371734,0.9395137,0.06023443,0.2068139,0.9783715,0.004154357,0.02648752,0.9889432,-0.1459099,0,0,0,0,0,44.53486,35.48242,36.62189,32.57025,27.96458,7.978276,7.854332,4.55377,16.29095,A
1,2.726756,1,86.4614,24.85717,0.8084843,-0.1491851,-0.07940745,-0.9856157,0.4669569,0.8807728,0.07868054,0.3301181,0.942521,0.05173086,0.200082,0.9797288,-0.009936107,0.01862356,0.9875811,-0.1560023,0,0,0,0,0,44.51492,35.59402,36.79438,32.87065,28.1757,8.019675,7.770773,4.577055,16.07488,A
